	molregno	assay_chembl_id	description	assay_organism	assay_tissue	assay_cell_type	standard_relation	published_value	published_units	standard_value	standard_units	standard_type	activity_comment	published_type	data_validity_comment	published_relation	pchembl_value	standard_inchi	canonical_smiles
564	448184	CHEMBL1021907	Displacement of MK-499 from human ERG channel in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C24H23N3O6S/c28-23(22-9-3-4-14-25-22)20-7-1-2-8-21(20)27-34(30,31)19-12-10-17(11-13-19)26-24(29)33-16-18-6-5-15-32-18/h1-4,7-14,18,27H,5-6,15-16H2,(H,26,29)	O=C(Nc1ccc(cc1)S(=O)(=O)Nc2ccccc2C(=O)c3ccccn3)OCC4CCCO4
4770	1573833	CHEMBL2411831	Inhibition of human ERG	Homo sapiens			=	14	uM	14000	nM	IC50		IC50		=	4.85	InChI=1S/C24H28FN5O3/c1-14-3-4-19(18(25)11-14)27-22-17-12-16(15-5-7-30(8-6-15)9-10-31)21(33-2)13-20(17)28-29-23(22)24(26)32/h3-4,11-13,15,31H,5-10H2,1-2H3,(H2,26,32)(H,27,28)	COc1cc2nnc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1C4CCN(CCO)CC4
2058	715573	CHEMBL1292296	Inhibition of human ERG expressed in HEK cells by mini-patch clamp assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C23H23N3O2/c1-2-3-12-26-22-10-9-20(14-19(22)16-24-26)25-13-11-21(15-23(25)27)28-17-18-7-5-4-6-8-18/h4-11,13-16H,2-3,12,17H2,1H3	CCCCn1ncc2cc(ccc12)N3C=CC(=CC3=O)OCc4ccccc4
5345	10813	CHEMBL3295404	Inhibition of human cloned ERG expressed in CHO cells assessed as inhibition of potassium channel current by automated patch clamp assay	Homo sapiens			=	2.7	nM	2.7	nM	IC50		IC50		=	8.57	InChI=1S/C24H26ClFN4O/c25-18-1-6-23-21(15-18)22(16-30(23)20-4-2-19(26)3-5-20)17-7-10-28(11-8-17)13-14-29-12-9-27-24(29)31/h1-6,15-17H,7-14H2,(H,27,31)	Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25
991	519465	CHEMBL1027290	Inhibition of human ERG	Homo sapiens			=	167	nM	167	nM	IC50		IC50		=	6.78	InChI=1S/C28H31FN4O/c29-24-4-1-3-22(17-24)23-9-10-25(30)26(18-23)32-27(34)21-7-5-20(6-8-21)19-33-15-12-28(13-16-33)11-2-14-31-28/h1,3-10,17-18,31H,2,11-16,19,30H2,(H,32,34)	Nc1ccc(cc1NC(=O)c2ccc(CN3CCC4(CCCN4)CC3)cc2)c5cccc(F)c5
5724	548840	CHEMBL3413549	Inhibition of human ERG expressed in CHO cells assessed as reduction in channel current at holding potential of 0 mV by electrophysiological method	Homo sapiens			=	89	nM	89	nM	IC50		IC50		=	7.05	InChI=1S/C21H27N3O3S.2ClH/c1-16-4-3-5-19(22-16)12-15-24-13-10-18(11-14-24)21(25)17-6-8-20(9-7-17)23-28(2,26)27;;/h3-9,18,23H,10-15H2,1-2H3;2*1H	Cl.Cl.Cc1cccc(CCN2CCC(CC2)C(=O)c3ccc(NS(=O)(=O)C)cc3)n1
3951	1427461	CHEMBL2168489	Binding affinity to human ERG expressed in CHOK1 cells by IonWorks HT assay	Homo sapiens		CHO-K1						IC50	Not Determined	IC50				InChI=1S/C24H20F3N3O4/c25-24(26,27)34-17-9-7-15(8-10-17)14-29-22(32)21-20-18(5-3-6-19(20)31)23(33)30(21)13-11-16-4-1-2-12-28-16/h1-10,12,21,31H,11,13-14H2,(H,29,32)	Oc1cccc2C(=O)N(CCc3ccccn3)C(C(=O)NCc4ccc(OC(F)(F)F)cc4)c12
2598	1174125	CHEMBL1826877	Inhibition of human ERG by electrophysiological assay	Homo sapiens			>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C24H27N9O4/c34-22-13-36-21-3-1-17(27-24(21)28-22)12-25-16-5-7-31(8-6-16)9-10-32-19-11-18(33-15-26-29-30-33)2-4-20(19)37-14-23(32)35/h1-4,11,15-16,25H,5-10,12-14H2,(H,27,28,34)	O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(cc45)n6cnnn6)CC3)nc2N1
3397	1339790	CHEMBL2026493	Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells after 45 mins by scintillation counting method	Homo sapiens		HEK293						IC50	Not Determined	IC50				InChI=1S/C21H33N3O4S/c25-21(22-18-8-3-1-4-9-18)23-29(26,27)20-12-10-19(11-13-20)28-17-7-16-24-14-5-2-6-15-24/h10-13,18H,1-9,14-17H2,(H2,22,23,25)	O=C(NC1CCCCC1)NS(=O)(=O)c2ccc(OCCCN3CCCCC3)cc2
2739	619608	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	3810	nM	3810	nM	IC50		IC50		=	5.42	InChI=1S/C25H26ClFN4O/c26-21-3-7-23(8-4-21)31(25(32)29-17-19-1-5-22(27)6-2-19)24-11-15-30(16-12-24)18-20-9-13-28-14-10-20/h1-10,13-14,24H,11-12,15-18H2,(H,29,32)	Fc1ccc(CNC(=O)N(C2CCN(Cc3ccncc3)CC2)c4ccc(Cl)cc4)cc1
3795	1420363	CHEMBL2148626	Displacement of [35S]MK499 from human ERG	Homo sapiens			=	0.067	uM	67	nM	IC50		IC50		=	7.17	InChI=1S/C20H22N6O2/c1-3-17-19(23-27-21-17)13-15(1)5-7-25-9-11-26(12-10-25)8-6-16-2-4-18-20(14-16)24-28-22-18/h1-4,13-14H,5-12H2	C(Cc1ccc2nonc2c1)N3CCN(CCc4ccc5nonc5c4)CC3
3835	1421992	CHEMBL2154697	Inhibition of human ERG	Homo sapiens			>	32	uM	32000	nM	IC50		IC50		>		InChI=1S/C17H15F2N7O2/c1-28-15-5-14(24-25-15)22-16-10(19)4-12-17(23-16)26(8-21-12)13(7-27)11-3-2-9(18)6-20-11/h2-6,8,13,27H,7H2,1H3,(H2,22,23,24,25)/t13-/m0/s1	COc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c4ccc(F)cn4)n[nH]1
556	430148	CHEMBL922329	Inhibition of human ERG channel	Homo sapiens			=	0.65	nM	0.65	nM	IC50		IC50		=	9.19	InChI=1S/C20H27N3O2/c1-3-4-12-22-13-10-20(11-14-22)17-15-21-23(16-8-6-5-7-9-16)18(17)19(24-2)25-20/h5-9,15,19H,3-4,10-14H2,1-2H3	CCCCN1CCC2(CC1)OC(OC)c3c2cnn3c4ccccc4
1195	561840	CHEMBL1024556	Inhibition of human ERG channel	Homo sapiens			=	950	nM	950	nM	IC50		IC50		=	6.02	InChI=1S/C18H19Cl2NO/c19-15-7-4-8-16(17(15)20)22-18(13-5-2-1-3-6-13)14-9-11-21-12-10-14/h1-8,14,18,21H,9-12H2	Clc1cccc(OC(C2CCNCC2)c3ccccc3)c1Cl
4818	1580041	CHEMBL2427860	Inhibition of human ERG transfected in HEK293 cells by patch clamp assay	Homo sapiens		HEK293						IC50	Not Determined	IC50				InChI=1S/C25H27FN4O4/c26-19-3-1-16-2-4-22(31)30-15-25(32,23(19)24(16)30)14-29-7-5-17(6-8-29)27-12-18-11-20-21(13-28-18)34-10-9-33-20/h1-4,11,13,17,27,32H,5-10,12,14-15H2/t25-/m0/s1	O[C@@]1(CN2CCC(CC2)NCc3cc4OCCOc4cn3)CN5C(=O)C=Cc6ccc(F)c1c56
442	414284	CHEMBL941016	Inhibition of hERG expressed in HEK cells	Homo sapiens			=	6300	nM	6300	nM	IC50		IC50		=	5.20	InChI=1S/C26H31N3O3/c1-19-9-10-23-22(17-19)29-24(18-32-23)26(25(27-29)20(2)30,21-7-4-3-5-8-21)11-6-12-28-13-15-31-16-14-28/h3-5,7-10,17,24H,6,11-16,18H2,1-2H3/t24-,26+/m0/s1	CC(=O)C1=NN2[C@@H](COc3ccc(C)cc23)[C@@]1(CCCN4CCOCC4)c5ccccc5
467	424539	CHEMBL944859	Displacement of [33S]MK499 from human ERG expressed in HEK cells	Homo sapiens			=	130	nM	130	nM	IC50		IC50		=	6.89	InChI=1S/C27H32F6N4O/c1-17(2)25(7-3-22(14-25)37-9-5-19(6-10-37)23-4-8-34-16-36-23)24(38)35-15-18-11-20(26(28,29)30)13-21(12-18)27(31,32)33/h4,8,11-13,16-17,19,22H,3,5-7,9-10,14-15H2,1-2H3,(H,35,38)/t22-,25+/m1/s1	CC(C)[C@@]1(CC[C@H](C1)N2CCC(CC2)c3ccncn3)C(=O)NCc4cc(cc(c4)C(F)(F)F)C(F)(F)F
4170	1443854	CHEMBL2216324	Displacement of [3H]-astemizole from human ERG expressed in HEK293 cells after 1 hr by scintillation counting analysis	Homo sapiens		HEK293	=	12.5	uM	12500	nM	IC50		IC50		=	4.90	InChI=1S/C25H26F3N5O3/c26-25(27,28)17-3-1-2-16(10-17)23(35)31-13-22(34)32-20-14-33(15-20)21-6-8-24(36,9-7-21)18-4-5-19(11-29)30-12-18/h1-5,10,12,20-21,36H,6-9,13-15H2,(H,31,35)(H,32,34)/t21-,24-	O[C@@]1(CC[C@H](CC1)N2CC(C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4ccc(nc4)C#N
2983	1179192	CHEMBL1840125	Inhibition of human hERG	Homo sapiens			=	1700	nM	1700	nM	IC50		IC50		=	5.77	InChI=1S/C23H24N6O/c1-29-11-15(9-26-29)14-6-7-16-18(8-14)27-21-17(22(24)30)10-25-23(19(16)21)28-20(12-2-3-12)13-4-5-13/h6-13,20,27H,2-5H2,1H3,(H2,24,30)(H,25,28)	Cn1cc(cn1)c2ccc3c(c2)[nH]c4c(cnc(NC(C5CC5)C6CC6)c34)C(=O)N
3360	1335314	CHEMBL2021111	Inhibition of human ERG expressed in HEK293 cells by voltage clamp electrophysiology assay	Homo sapiens		HEK293	=	3.3	uM	3300	nM	IC50		IC50		=	5.48	InChI=1S/C24H23F3N4O3/c1-15-20-14-17(5-8-21(20)30-23(28-15)31-12-10-18(32)11-13-31)29-22(33)9-4-16-2-6-19(7-3-16)34-24(25,26)27/h2-9,14,18,32H,10-13H2,1H3,(H,29,33)/b9-4+	Cc1nc(nc2ccc(NC(=O)\C=C\c3ccc(OC(F)(F)F)cc3)cc12)N4CCC(O)CC4
1291	564241	CHEMBL1053229	Displacement of [35S]MK499 from human ERG potassium channel expressed in HEK293 cells	Homo sapiens		HEK293	=	520	nM	520	nM	IC50		IC50		=	6.28	InChI=1S/C35H45N3O3/c1-25(26-11-15-30(40-4)16-12-26)37-29-14-17-31(34(2,3)23-29)33(39)38-21-19-35(20-22-38,27-9-7-6-8-10-27)28-13-18-32(41-5)36-24-28/h6-13,15-16,18,24-25,29,31,37H,14,17,19-23H2,1-5H3/t25-,29-,31+/m1/s1	COc1ccc(cc1)[C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(CC3)(c4ccccc4)c5ccc(OC)nc5)C(C)(C)C2
1029	347877	CHEMBL1027667	Inhibition of human ERG channel	Homo sapiens			=	3.8	uM	3800	nM	IC50		IC50		=	5.42	InChI=1S/C23H38N4O3S/c1-20(28)25-22-10-7-11-23(18-22)27-16-14-26(15-17-27)13-6-5-12-24-31(29,30)19-21-8-3-2-4-9-21/h7,10-11,18,21,24H,2-6,8-9,12-17,19H2,1H3,(H,25,28)	CC(=O)Nc1cccc(c1)N2CCN(CCCCNS(=O)(=O)CC3CCCCC3)CC2
5833	1838779	CHEMBL3418525	Inhibition of ERG channel expressed in human embryonic kidney cells assessed as tail current amplitude measured for 3 to 30 mins by PatchXpress electrophysiology assay	Homo sapiens			=	1.6	uM	1600	nM	IC50		IC50		=	5.80	InChI=1S/C17H24N6O2/c1-10-4-11(2)22-15(5-10)23-14-6-13(8-21-16(14)17(19)24)20-7-12(18)9-25-3/h4-6,8,12,20H,7,9,18H2,1-3H3,(H2,19,24)(H,22,23)/t12-/m1/s1	COC[C@H](N)CNc1cnc(C(=O)N)c(Nc2cc(C)cc(C)n2)c1
6865	2079174	CHEMBL3789775	Displacement of [3H]dofetilide from human ERG channel expressed in HEK293 cells after 60 mins by liquid scintillation counting method	Homo sapiens			=	970	nM	970	nM	IC50		IC50		=	6.01	InChI=1S/C22H26ClFN2O/c1-14-10-16(24)2-3-18(14)15-6-8-26(9-7-15)13-17-11-19-20(12-25-17)22(27)5-4-21(19)23/h2-5,10,15,17,25,27H,6-9,11-13H2,1H3	Cc1cc(F)ccc1C2CCN(CC3Cc4c(Cl)ccc(O)c4CN3)CC2
2483	1166765	CHEMBL1810388	Inhibition of human ERG by electrophysiology assay	Homo sapiens			=	9.4	uM	9400	nM	IC50		IC50		=	5.03	InChI=1S/C25H28ClN7O3S/c1-36-22-15-18(32-11-9-31(10-12-32)13-14-37(2,34)35)6-7-20(22)29-25-28-16-19(26)24(30-25)21-17-27-23-5-3-4-8-33(21)23/h3-8,15-17H,9-14H2,1-2H3,(H,28,29,30)	COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCN(CCS(=O)(=O)C)CC5
1336	555578	CHEMBL1062483	Displacement of [3H]dofetilide from human ERG	Homo sapiens			=	2950	nM	2950	nM	IC50		IC50		=	5.53	InChI=1S/C21H24N2O2/c24-21(23(16-7-6-8-16)17-13-14-22-15-17)19-11-4-5-12-20(19)25-18-9-2-1-3-10-18/h1-5,9-12,16-17,22H,6-8,13-15H2/t17-/m0/s1	O=C(N(C1CCC1)[C@H]2CCNC2)c3ccccc3Oc4ccccc4
3579	1346309	CHEMBL2038474	Inhibition of human ERG	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C21H32N4O3S/c1-29(27,28)20-6-2-5-18(14-20)22-21(26)24-12-10-23(11-13-24)15-17-4-3-9-25(16-17)19-7-8-19/h2,5-6,14,17,19H,3-4,7-13,15-16H2,1H3,(H,22,26)/t17-/m0/s1	CS(=O)(=O)c1cccc(NC(=O)N2CCN(C[C@@H]3CCCN(C3)C4CC4)CC2)c1
6536	2036627	CHEMBL3705667	BindingDB_Patents: Inhibition Assay. The hERG potassium current was measured in a hERG-stably-expressing Chinese hamster ovary K1 (CHO) cells. The experiments were performed using an automated planar patch-clamp system QPatch HTX (Sophion Bioscience A/S). The application of pressure for forming gigaseals and whole-cell patch clamp configuration were established using the QPatch assay software. Patch-clamp experiments were performed in voltage-clamp mode and whole-cell currents were recorded. The following stimulation protocol was applied to investigate the effects of compounds on hERG potassium channel.The membrane potential was held at -80 mV and repetitively (every 15 seconds) depolarized to +20 mV for 4800 milliseconds after the pulse to -50 mV for 20 milliseconds served to define the baseline, followed by repolarizing step to -50 mV for 5000 milliseconds to evaluate of the tail current amplitude. Experiments were conducted at room temperature.	Homo sapiens			>	10000	nM	10000	nM	IC50		IC50		>		InChI=1S/C17H16N4O2/c18-15-21-17(9-23-15)13-5-11(12-6-19-10-20-7-12)1-2-14(13)22-8-16(17)3-4-16/h1-2,5-7,10H,3-4,8-9H2,(H2,18,21)	NC1=NC2(CO1)c3cc(ccc3OCC24CC4)c5cncnc5
6309	72035	CHEMBL3611375	Inhibition of human ERG expressed in HEK cells by patch clamp assay	Homo sapiens			=	1.3	uM	1300	nM	IC50		IC50		=	5.89	InChI=1S/C29H38FN3O3/c1-20(2)28-23-12-11-22(30)18-21(23)13-14-29(28,36-27(34)19-35-4)15-17-33(3)16-7-10-26-31-24-8-5-6-9-25(24)32-26/h5-6,8-9,11-12,18,20,28H,7,10,13-17,19H2,1-4H3,(H,31,32)/t28-,29-/m0/s1	COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc4cc(F)ccc4[C@@H]1C(C)C
4598	1523284	CHEMBL2342727	Inhibition of human ERG	Homo sapiens			=	6	uM	6000	nM	IC50		IC50		=	5.22	InChI=1S/C20H21ClF4N2O/c1-27-8-6-19(7-9-27,14-2-4-16(22)5-3-14)13-28-12-17-10-15(20(23,24)25)11-18(21)26-17/h2-5,10-11H,6-9,12-13H2,1H3	CN1CCC(COCc2cc(cc(Cl)n2)C(F)(F)F)(CC1)c3ccc(F)cc3
2993	1249575	CHEMBL1913068	Inhibition of human ERG by flux assay	Homo sapiens			=	14	uM	14000	nM	IC50		IC50		=	4.85	InChI=1S/C22H19Cl2N3/c1-14-18(10-25)22(17-8-7-16(23)9-20(17)24)19-12-27(13-21(19)26-14)11-15-5-3-2-4-6-15/h2-9,12-13H,10-11,25H2,1H3	Cc1nc2cn(Cc3ccccc3)cc2c(c1CN)c4ccc(Cl)cc4Cl
6591	2050897	CHEMBL3738365	Inhibition of human ERG assessed as reduction in IKr current	Homo sapiens			=	21000	nM	21000	nM	IC50		IC50		=	4.68	InChI=1S/C19H22F2N4O3S/c20-12-1-4-16(21)15(5-12)19-17(22)6-13(10-28-19)24-7-11-8-25(23-18(11)9-24)29(26,27)14-2-3-14/h1,4-5,8,13-14,17,19H,2-3,6-7,9-10,22H2/t13-,17+,19-/m1/s1	N[C@H]1C[C@H](CO[C@@H]1c2cc(F)ccc2F)N3Cc4cn(nc4C3)S(=O)(=O)C5CC5
1351	558801	CHEMBL1054110	Inhibition of human ERG	Homo sapiens			=	90	uM	90000	nM	IC50		IC50		=	4.05	InChI=1S/C16H13F3N4.2C2HF3O2/c17-10-6-12(19)11(18)4-8(10)9-5-15-22-16-14(2-1-3-21-16)23(15)7-13(9)20;2*3-2(4,5)1(6)7/h1-4,6,9,13H,5,7,20H2;2*(H,6,7)/t9-,13+;;/m1../s1	N[C@H]1Cn2c(C[C@@H]1c3cc(F)c(F)cc3F)nc4ncccc24.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F
5628	1783651	CHEMBL3366645	Inhibition of human ERG by electrophysiology assay	Homo sapiens			>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C29H27N7O4S/c30-17-19-1-6-24-26(15-19)34-29(33-24)20-9-11-35(12-10-20)13-14-36-27-16-22(18-32-25(27)7-8-28(36)37)40-21-2-4-23(5-3-21)41(31,38)39/h1-8,15-16,18,20H,9-14H2,(H,33,34)(H2,31,38,39)	NS(=O)(=O)c1ccc(Oc2cnc3C=CC(=O)N(CCN4CCC(CC4)c5nc6cc(ccc6[nH]5)C#N)c3c2)cc1
2091	715465	CHEMBL1291783	Displacement of [3H]-dofetilide from human hERG	Homo sapiens			=	0.08	uM	80	nM	IC50		IC50		=	7.10	InChI=1S/C24H26FN3O2S/c1-17(2)31(29,30)27-23-16-28(21-6-4-3-5-7-21)15-22(23)19-10-8-18(9-11-19)20-12-13-24(25)26-14-20/h3-14,17,22-23,27H,15-16H2,1-2H3/t22-,23+/m1/s1	CC(C)S(=O)(=O)N[C@H]1CN(C[C@@H]1c2ccc(cc2)c3ccc(F)nc3)c4ccccc4
2964	1178688	CHEMBL1837909	Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting	Homo sapiens		HEK293	=	32	uM	32000	nM	IC50		IC50		=	4.50	InChI=1S/C21H27F3N6O2/c1-29-17-7-4-13(21(22,23)24)8-16(17)20(28-29)26-9-18(31)27-14-10-30(11-14)15-5-2-12(3-6-15)19(25)32/h4,7-8,12,14-15H,2-3,5-6,9-11H2,1H3,(H2,25,32)(H,26,28)(H,27,31)/t12-,15+	Cn1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)C(=O)N)c4cc(ccc14)C(F)(F)F
5754	1834535	CHEMBL3414402	Inhibition of human ERG by PDSP screening	Homo sapiens			=	12.9	uM	12900	nM	IC50		IC50		=	4.89	InChI=1S/C20H19ClN6O3S/c1-22-17-13-18(26-12(25-17)6-4-9-3-5-11(21)31-9)27(8-24-13)14-10-7-20(10,19(30)23-2)16(29)15(14)28/h3,5,8,10,14-16,28-29H,7H2,1-2H3,(H,23,30)(H,22,25,26)/t10-,14-,15+,16+,20+/m1/s1	CNC(=O)[C@@]12C[C@@H]1[C@H]([C@H](O)[C@@H]2O)n3cnc4c(NC)nc(nc34)C#Cc5ccc(Cl)s5
166	361280	CHEMBL909940	Displacement of [3H]dofetilide from hERG	Homo sapiens			=	2.5	nM	2.5	nM	IC50		IC50		=	8.60	InChI=1S/C23H21BrN2O5/c24-15-2-3-17-18(27)11-22(31-20(17)10-15)23(28)25-16-5-7-26(8-6-16)12-14-1-4-19-21(9-14)30-13-29-19/h1-4,9-11,16H,5-8,12-13H2,(H,25,28)	Brc1ccc2C(=O)C=C(Oc2c1)C(=O)NC3CCN(Cc4ccc5OCOc5c4)CC3
2597	1174133	CHEMBL1826877	Inhibition of human ERG by electrophysiological assay	Homo sapiens			=	50.7	uM	50700	nM	IC50		IC50		=	4.30	InChI=1S/C24H29N5O6S/c1-36(32,33)18-3-5-20-19(12-18)29(23(31)15-35-20)11-10-28-8-6-16(7-9-28)25-13-17-2-4-21-24(26-17)27-22(30)14-34-21/h2-5,12,16,25H,6-11,13-15H2,1H3,(H,26,27,30)	CS(=O)(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1
3172	1280890	CHEMBL1954529	Displacement of 3,7-Bis[2-(4-nitro[3,5-3H]phenyl)ethyl]-3,7-diazabicyclo[3.3.1]nonane from human ERG expressed in HEK cells after 3 hrs	Homo sapiens			=	5.8	uM	5800	nM	IC50		IC50		=	5.24	InChI=1S/C31H43F3N4O5S2/c1-3-38(30(39)23-25-9-11-28(12-10-25)44(2,40)41)27-13-16-35(17-14-27)18-15-29(26-7-5-4-6-8-26)36-19-21-37(22-20-36)45(42,43)24-31(32,33)34/h4-12,27,29H,3,13-24H2,1-2H3/t29-/m0/s1	CCN(C1CCN(CC[C@H](N2CCN(CC2)S(=O)(=O)CC(F)(F)F)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
5667	1829997	CHEMBL3399089	Inhibition of human ERG	Homo sapiens			=	1.06	uM	1060	nM	IC50		IC50		=	5.98	InChI=1S/C21H18F2N2O2/c1-11(2)25-10-14-8-13(4-6-16(14)21(25)26)20-12(3)19(24-27-20)17-7-5-15(22)9-18(17)23/h4-9,11H,10H2,1-3H3	CC(C)N1Cc2cc(ccc2C1=O)c3onc(c3C)c4ccc(F)cc4F
632	490011	CHEMBL986351	Displacement of [35S]N-[(4R)-1'-[(2R)-6-cyano-1,2,3,4-tetrahydro-2-naphthalenyl]-3,4-dihydro-4-hydroxyspiro[2H-1-benzopyran-2,4'-piperidin]-6-yl]methanesulfonamide from human ERG in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C23H24F3N3O2/c1-16-27-20-7-4-6-19(23(24,25)26)21(20)22(30)29(16)17-8-10-18(11-9-17)31-15-5-14-28-12-2-3-13-28/h4,6-11H,2-3,5,12-15H2,1H3	CC1=Nc2cccc(c2C(=O)N1c3ccc(OCCCN4CCCC4)cc3)C(F)(F)F
5733	1835145	CHEMBL3413736	Inhibition of human ERG assessed as reduction in channel current expressed in HEK cells by patch clamp assay	Homo sapiens			=	9.3	uM	9300	nM	IC50		IC50		=	5.03	InChI=1S/C30H23N5O2S/c1-3-37-29(36)28-34-35(23-16-14-20(2)15-17-23)30(38-28)33-27-25(19-31)24(21-10-6-4-7-11-21)18-26(32-27)22-12-8-5-9-13-22/h4-18H,3H2,1-2H3/b33-30-	CCOC(=O)C1=NN(\C(=N\c2nc(cc(c3ccccc3)c2C#N)c4ccccc4)\S1)c5ccc(C)cc5
4330	1515009	CHEMBL2320519	Inhibition of human ERG assessed as [3H]astemizole binding activity	Homo sapiens			=	28.5	uM	28500	nM	IC50		IC50		=	4.55	InChI=1S/C26H29F3N6O3/c1-38-23-5-3-17(11-30-23)25(37)8-6-19(7-9-25)35-13-18(14-35)34-22(36)12-31-24-20-10-16(26(27,28)29)2-4-21(20)32-15-33-24/h2-5,10-11,15,18-19,37H,6-9,12-14H2,1H3,(H,34,36)(H,31,32,33)/t19-,25-	COc1ccc(cn1)[C@@]2(O)CC[C@H](CC2)N3CC(C3)NC(=O)CNc4ncnc5ccc(cc45)C(F)(F)F
2699	570923	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	1764.705882	nM	1764.71	nM	IC50		IC50		=	5.75	InChI=1S/C21H24FN5S/c22-20-12-15(4-7-23-20)17-13-19-18(14-24-17)25-21(28-19)27-10-5-16(6-11-27)26-8-2-1-3-9-26/h4,7,12-14,16H,1-3,5-6,8-11H2	Fc1cc(ccn1)c2cc3sc(nc3cn2)N4CCC(CC4)N5CCCCC5
2823	632620	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	11600	nM	11600	nM	IC50		IC50		=	4.94	InChI=1S/C19H21N3S/c1-14-3-2-10-22(14)11-8-15-4-6-17-16(13-15)5-7-18(21-17)19-20-9-12-23-19/h4-7,9,12-14H,2-3,8,10-11H2,1H3/t14-/m1/s1	C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4nccs4
3567	1346321	CHEMBL2038474	Inhibition of human ERG	Homo sapiens			=	20	uM	20000	nM	IC50		IC50		=	4.70	InChI=1S/C17H23Cl2N5O2/c1-22-5-4-20-15(11-22)16(25)23-6-8-24(9-7-23)17(26)21-12-2-3-13(18)14(19)10-12/h2-3,10,15,20H,4-9,11H2,1H3,(H,21,26)/t15-/m1/s1	CN1CCN[C@H](C1)C(=O)N2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3
2790	632197	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	40000	nM	40000	nM	IC50		IC50		=	4.40	InChI=1S/C20H22N4/c1-15-3-2-9-24(15)10-8-16-4-6-19-17(11-16)5-7-20(23-19)18-12-21-14-22-13-18/h4-7,11-15H,2-3,8-10H2,1H3/t15-/m1/s1	C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cncnc4
1788	628461	CHEMBL1105740	Displacement of [35S]MK499 from human ERG expressed in HEK293 cells	Homo sapiens		HEK293	=	0.38	uM	380	nM	IC50		IC50		=	6.42	InChI=1S/C26H25Cl3N2O3/c1-25(2)13-21(30-24(32)26(3,4)33)19-12-18(14-5-7-15(27)8-6-14)22(31-23(19)34-25)17-10-9-16(28)11-20(17)29/h5-12,21,33H,13H2,1-4H3,(H,30,32)	CC(C)(O)C(=O)NC1CC(C)(C)Oc2nc(c3ccc(Cl)cc3Cl)c(cc12)c4ccc(Cl)cc4
6050	1150560	CHEMBL3578413	Displacement of [3H]-astemizole from human ERG expressed in HEK293 cells after 60 mins by scintillation counting analysis	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C20H31N3O/c1-17(2)22-12-14-23(15-13-22)20(24)19-8-6-18(7-9-19)16-21-10-4-3-5-11-21/h6-9,17H,3-5,10-16H2,1-2H3	CC(C)N1CCN(CC1)C(=O)c2ccc(CN3CCCCC3)cc2
6274	1958165	CHEMBL3607542	Inhibition of human ERG expressed in CHO cells by patch express method based electrophysiology assay	Homo sapiens			=	2.9	uM	2900	nM	IC50		IC50		=	5.54	InChI=1S/C27H30FN5O5/c28-19-14-29-20-2-4-23(36-12-11-34)33-24(20)18(19)5-6-27-9-7-26(8-10-27,16-38-27)30-13-17-1-3-21-25(31-17)32-22(35)15-37-21/h1-4,14,30,34H,5-13,15-16H2,(H,31,32,35)	OCCOc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1
