	molregno	assay_chembl_id	description	assay_organism	assay_tissue	assay_cell_type	standard_relation	published_value	published_units	standard_value	standard_units	standard_type	activity_comment	published_type	data_validity_comment	published_relation	pchembl_value	standard_inchi	canonical_smiles
283	375220	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	1.41	uM	1410	nM	IC50		IC50		=	5.85	InChI=1S/C23H24N4S/c1-3-4-19-12-18(15-28-19)22-21-13-17-11-16(5-6-20(17)23(21)25-24-22)14-27-9-7-26(2)8-10-27/h5-6,11-12,15H,7-10,13-14H2,1-2H3,(H,24,25)	CC#Cc1cc(cs1)c2n[nH]c3c2Cc4cc(CN5CCN(C)CC5)ccc34
284	375204	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	2.56	uM	2560	nM	IC50		IC50		=	5.59	InChI=1S/C34H37N5O2S/c1-37-10-12-38(13-11-37)23-26-6-9-31-27(19-26)21-32-33(35-36-34(31)32)28-20-30(42-24-28)3-2-16-41-29-7-4-25(5-8-29)22-39-14-17-40-18-15-39/h4-9,19-20,24H,10-18,21-23H2,1H3,(H,35,36)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6ccc(CN7CCOCC7)cc6)c2)CC1
285	375221	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	1.8	uM	1800	nM	IC50		IC50		=	5.75	InChI=1S/C25H28N4S/c1-3-4-5-6-21-14-20(17-30-21)24-23-15-19-13-18(7-8-22(19)25(23)27-26-24)16-29-11-9-28(2)10-12-29/h7-8,13-14,17H,3-4,9-12,15-16H2,1-2H3,(H,26,27)	CCCC#Cc1cc(cs1)c2n[nH]c3c2Cc4cc(CN5CCN(C)CC5)ccc34
286	375224	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C24H26N4OS/c1-27-7-9-28(10-8-27)15-17-5-6-21-18(12-17)14-22-23(25-26-24(21)22)19-13-20(30-16-19)4-2-3-11-29/h5-6,12-13,16,29H,3,7-11,14-15H2,1H3,(H,25,26)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCCO)c2)CC1
287	375228	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	5.19	uM	5190	nM	IC50		IC50		=	5.29	InChI=1S/C24H26N4OS/c1-27-7-9-28(10-8-27)15-17-5-6-21-18(12-17)14-22-23(25-26-24(21)22)19-13-20(30-16-19)4-3-11-29-2/h5-6,12-13,16H,7-11,14-15H2,1-2H3,(H,25,26)	COCC#Cc1cc(cs1)c2n[nH]c3c2Cc4cc(CN5CCN(C)CC5)ccc34
288	375229	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	0.45	uM	450	nM	IC50		IC50		=	6.35	InChI=1S/C30H30N4OS/c1-33-12-14-34(15-13-33)20-22-10-11-27-23(17-22)19-28-29(31-32-30(27)28)24-18-26(36-21-24)9-5-6-16-35-25-7-3-2-4-8-25/h2-4,7-8,10-11,17-18,21H,6,12-16,19-20H2,1H3,(H,31,32)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCCOc6ccccc6)c2)CC1
289	375232	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	0.79	uM	790	nM	IC50		IC50		=	6.10	InChI=1S/C29H27ClN4OS/c1-33-10-12-34(13-11-33)18-20-8-9-24-21(15-20)17-25-28(31-32-29(24)25)22-16-23(36-19-22)5-4-14-35-27-7-3-2-6-26(27)30/h2-3,6-9,15-16,19H,10-14,17-18H2,1H3,(H,31,32)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6ccccc6Cl)c2)CC1
290	375233	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	2.59	uM	2590	nM	IC50		IC50		=	5.59	InChI=1S/C29H27ClN4OS/c1-33-9-11-34(12-10-33)18-20-7-8-26-21(14-20)16-27-28(31-32-29(26)27)22-15-25(36-19-22)6-3-13-35-24-5-2-4-23(30)17-24/h2,4-5,7-8,14-15,17,19H,9-13,16,18H2,1H3,(H,31,32)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6cccc(Cl)c6)c2)CC1
291	375236	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	3.59	uM	3590	nM	IC50		IC50		=	5.45	InChI=1S/C29H27ClN4OS/c1-33-10-12-34(13-11-33)18-20-4-9-26-21(15-20)17-27-28(31-32-29(26)27)22-16-25(36-19-22)3-2-14-35-24-7-5-23(30)6-8-24/h4-9,15-16,19H,10-14,17-18H2,1H3,(H,31,32)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6ccc(Cl)cc6)c2)CC1
292	375239	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	2.5	uM	2500	nM	IC50		IC50		=	5.60	InChI=1S/C31H32N4OS/c1-21-6-8-26(15-22(21)2)36-14-4-5-27-17-25(20-37-27)30-29-18-24-16-23(7-9-28(24)31(29)33-32-30)19-35-12-10-34(3)11-13-35/h6-9,15-17,20H,10-14,18-19H2,1-3H3,(H,32,33)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6ccc(C)c(C)c6)c2)CC1
293	375240	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	3.39	uM	3390	nM	IC50		IC50		=	5.47	InChI=1S/C28H27N5OS/c1-32-9-11-33(12-10-32)18-20-6-7-25-21(14-20)16-26-27(30-31-28(25)26)22-15-24(35-19-22)5-3-13-34-23-4-2-8-29-17-23/h2,4,6-8,14-15,17,19H,9-13,16,18H2,1H3,(H,30,31)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6cccnc6)c2)CC1
294	375243	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	4.8	uM	4800	nM	IC50		IC50		=	5.32	InChI=1S/C30H30N4S/c1-33-13-15-34(16-14-33)20-23-11-12-27-24(17-23)19-28-29(31-32-30(27)28)25-18-26(35-21-25)10-6-5-9-22-7-3-2-4-8-22/h2-4,7-8,11-12,17-18,21H,5,9,13-16,19-20H2,1H3,(H,31,32)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCCc6ccccc6)c2)CC1
295	375244	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	1.75	uM	1750	nM	IC50		IC50		=	5.76	InChI=1S/C29H29N5S/c1-33-12-14-34(15-13-33)19-21-9-10-26-22(16-21)18-27-28(31-32-29(26)27)23-17-25(35-20-23)8-5-11-30-24-6-3-2-4-7-24/h2-4,6-7,9-10,16-17,20,30H,11-15,18-19H2,1H3,(H,31,32)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCNc6ccccc6)c2)CC1
296	375247	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	7.46	uM	7460	nM	IC50		IC50		=	5.13	InChI=1S/C30H29N5OS/c1-34-12-14-35(15-13-34)19-21-9-10-26-23(16-21)18-27-28(32-33-29(26)27)24-17-25(37-20-24)8-5-11-31-30(36)22-6-3-2-4-7-22/h2-4,6-7,9-10,16-17,20H,11-15,18-19H2,1H3,(H,31,36)(H,32,33)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCNC(=O)c6ccccc6)c2)CC1
297	375249	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	4.87	uM	4870	nM	IC50		IC50		=	5.31	InChI=1S/C29H29N5O2S2/c1-33-12-14-34(15-13-33)19-21-9-10-26-22(16-21)18-27-28(31-32-29(26)27)23-17-24(37-20-23)6-5-11-30-38(35,36)25-7-3-2-4-8-25/h2-4,7-10,16-17,20,30H,11-15,18-19H2,1H3,(H,31,32)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCNS(=O)(=O)c6ccccc6)c2)CC1
298	375252	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	2.75	uM	2750	nM	IC50		IC50		=	5.56	InChI=1S/C30H29N5O2S/c1-34-12-14-35(15-13-34)19-21-9-10-26-22(16-21)18-27-28(32-33-29(26)27)23-17-25(38-20-23)8-5-11-31-30(36)37-24-6-3-2-4-7-24/h2-4,6-7,9-10,16-17,20H,11-15,18-19H2,1H3,(H,31,36)(H,32,33)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCNC(=O)Oc6ccccc6)c2)CC1
299	375256	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	7.91	uM	7910	nM	IC50		IC50		=	5.10	InChI=1S/C30H30N6OS/c1-35-12-14-36(15-13-35)19-21-9-10-26-22(16-21)18-27-28(33-34-29(26)27)23-17-25(38-20-23)8-5-11-31-30(37)32-24-6-3-2-4-7-24/h2-4,6-7,9-10,16-17,20H,11-15,18-19H2,1H3,(H,33,34)(H2,31,32,37)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCNC(=O)Nc6ccccc6)c2)CC1
300	375257	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C23H16N2OS/c1-2-8-18(9-3-1)26-12-6-10-19-13-17(15-27-19)22-21-14-16-7-4-5-11-20(16)23(21)25-24-22/h1-5,7-9,11,13,15H,12,14H2,(H,24,25)	C(Oc1ccccc1)C#Cc2cc(cs2)c3n[nH]c4c3Cc5ccccc45
301	375258	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	1.74	uM	1740	nM	IC50		IC50		=	5.76	InChI=1S/C28H26N4OS/c1-31-11-13-32(14-12-31)22-9-10-25-20(16-22)18-26-27(29-30-28(25)26)21-17-24(34-19-21)8-5-15-33-23-6-3-2-4-7-23/h2-4,6-7,9-10,16-17,19H,11-15,18H2,1H3,(H,29,30)	CN1CCN(CC1)c2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6ccccc6)c2
302	375259	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	5.87	uM	5870	nM	IC50		IC50		=	5.23	InChI=1S/C30H30N4OS/c1-33-13-15-34(16-14-33)12-11-22-9-10-27-23(18-22)20-28-29(31-32-30(27)28)24-19-26(36-21-24)8-5-17-35-25-6-3-2-4-7-25/h2-4,6-7,9-10,18-19,21H,11-17,20H2,1H3,(H,31,32)	CN1CCN(CCc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6ccccc6)c2)CC1
303	375261	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	0.08	uM	80	nM	IC50		IC50		=	7.10	InChI=1S/C30H29N3OS/c1-21-11-13-33(14-12-21)19-22-9-10-27-23(16-22)18-28-29(31-32-30(27)28)24-17-26(35-20-24)8-5-15-34-25-6-3-2-4-7-25/h2-4,6-7,9-10,16-17,20-21H,11-15,18-19H2,1H3,(H,31,32)	CC1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6ccccc6)c2)CC1
304	375262	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	2.1	uM	2100	nM	IC50		IC50		=	5.68	InChI=1S/C30H29N3OS/c1-33-13-11-21(12-14-33)16-22-9-10-27-23(17-22)19-28-29(31-32-30(27)28)24-18-26(35-20-24)8-5-15-34-25-6-3-2-4-7-25/h2-4,6-7,9-10,17-18,20-21H,11-16,19H2,1H3,(H,31,32)	CN1CCC(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6ccccc6)c2)CC1
305	375211	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	5.36	uM	5360	nM	IC50		IC50		=	5.27	InChI=1S/C29H27N5O2S/c30-29(35)34-12-10-33(11-13-34)18-20-8-9-25-21(15-20)17-26-27(31-32-28(25)26)22-16-24(37-19-22)7-4-14-36-23-5-2-1-3-6-23/h1-3,5-6,8-9,15-16,19H,10-14,17-18H2,(H2,30,35)(H,31,32)	NC(=O)N1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6ccccc6)c2)CC1
306	375214	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C29H26N4O2S/c1-32-11-12-33(18-27(32)34)17-20-9-10-25-21(14-20)16-26-28(30-31-29(25)26)22-15-24(36-19-22)8-5-13-35-23-6-3-2-4-7-23/h2-4,6-7,9-10,14-15,19H,11-13,16-18H2,1H3,(H,30,31)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6ccccc6)c2)CC1=O
307	375215	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C29H26N4O2S/c1-32-11-12-33(27(34)18-32)17-20-9-10-25-21(14-20)16-26-28(30-31-29(25)26)22-15-24(36-19-22)8-5-13-35-23-6-3-2-4-7-23/h2-4,6-7,9-10,14-15,19H,11-13,16-18H2,1H3,(H,30,31)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6ccccc6)c2)C(=O)C1
308	375218	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	1.72	uM	1720	nM	IC50		IC50		=	5.76	InChI=1S/C29H26N4O2S/c1-32-11-13-33(14-12-32)29(34)20-9-10-25-21(16-20)18-26-27(30-31-28(25)26)22-17-24(36-19-22)8-5-15-35-23-6-3-2-4-7-23/h2-4,6-7,9-10,16-17,19H,11-15,18H2,1H3,(H,30,31)	CN1CCN(CC1)C(=O)c2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6ccccc6)c2
309	375219	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C27H23N3OS2/c1-2-5-22(6-3-1)31-11-4-7-23-14-21(17-33-23)26-25-15-20-13-19(16-30-10-12-32-18-30)8-9-24(20)27(25)29-28-26/h1-3,5-6,8-9,13-14,17H,10-12,15-16,18H2,(H,28,29)	C(Oc1ccccc1)C#Cc2cc(cs2)c3n[nH]c4c3Cc5cc(CN6CCSC6)ccc45
310	375222	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C26H22N2O3S/c1-29-12-13-31-21-9-10-23-18(14-21)16-24-25(27-28-26(23)24)19-15-22(32-17-19)8-5-11-30-20-6-3-2-4-7-20/h2-4,6-7,9-10,14-15,17H,11-13,16H2,1H3,(H,27,28)	COCCOc1ccc2c(Cc3c(n[nH]c23)c4csc(c4)C#CCOc5ccccc5)c1
311	375223	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C27H23N3O3S/c1-30(2)25(31)16-33-21-10-11-23-18(13-21)15-24-26(28-29-27(23)24)19-14-22(34-17-19)9-6-12-32-20-7-4-3-5-8-20/h3-5,7-8,10-11,13-14,17H,12,15-16H2,1-2H3,(H,28,29)	CN(C)C(=O)COc1ccc2c(Cc3c(n[nH]c23)c4csc(c4)C#CCOc5ccccc5)c1
312	375226	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	1.43	uM	1430	nM	IC50		IC50		=	5.85	InChI=1S/C27H20N4OS/c1-2-5-22(6-3-1)32-12-4-7-23-14-21(17-33-23)26-25-15-20-13-19(16-31-11-10-28-18-31)8-9-24(20)27(25)30-29-26/h1-3,5-6,8-11,13-14,17-18H,12,15-16H2,(H,29,30)	C(Oc1ccccc1)C#Cc2cc(cs2)c3n[nH]c4c3Cc5cc(Cn6ccnc6)ccc45
313	375227	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C27H20N4OS/c1-2-6-22(7-3-1)32-13-4-8-23-15-21(18-33-23)26-25-16-20-14-19(17-31-12-5-11-28-31)9-10-24(20)27(25)30-29-26/h1-3,5-7,9-12,14-15,18H,13,16-17H2,(H,29,30)	C(Oc1ccccc1)C#Cc2cc(cs2)c3n[nH]c4c3Cc5cc(Cn6cccn6)ccc45
314	375230	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C26H19N5OS/c1-2-5-21(6-3-1)32-12-4-7-22-14-20(17-33-22)25-24-15-19-13-18(16-31-11-10-27-30-31)8-9-23(19)26(24)29-28-25/h1-3,5-6,8-11,13-14,17H,12,15-16H2,(H,28,29)	C(Oc1ccccc1)C#Cc2cc(cs2)c3n[nH]c4c3Cc5cc(Cn6ccnn6)ccc45
315	375231	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C26H19N5OS/c1-2-5-21(6-3-1)32-10-4-7-22-12-20(15-33-22)25-24-13-19-11-18(14-31-17-27-16-28-31)8-9-23(19)26(24)30-29-25/h1-3,5-6,8-9,11-12,15-17H,10,13-14H2,(H,29,30)	C(Oc1ccccc1)C#Cc2cc(cs2)c3n[nH]c4c3Cc5cc(Cn6cncn6)ccc45
316	375234	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C25H27N5O2S/c1-29-6-8-30(9-7-29)14-17-4-5-21-18(11-17)13-22-24(27-28-25(21)22)19-12-20(33-16-19)3-2-10-32-15-23(26)31/h4-5,11-12,16H,6-10,13-15H2,1H3,(H2,26,31)(H,27,28)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOCC(=O)N)c2)CC1
317	375235	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	9.19	uM	9190	nM	IC50		IC50		=	5.04	InChI=1S/C26H30N4O2S/c1-29-7-9-30(10-8-29)17-19-5-6-23-20(14-19)16-24-25(27-28-26(23)24)21-15-22(33-18-21)4-3-11-32-13-12-31-2/h5-6,14-15,18H,7-13,16-17H2,1-2H3,(H,27,28)	COCCOCC#Cc1cc(cs1)c2n[nH]c3c2Cc4cc(CN5CCN(C)CC5)ccc34
318	375237	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C26H30N4O2S/c1-29-7-9-30(10-8-29)17-19-5-6-20-16-24-25(27-28-26(24)23(20)14-19)21-15-22(33-18-21)4-3-11-32-13-12-31-2/h5-6,14-15,18H,7-13,16-17H2,1-2H3,(H,27,28)	COCCOCC#Cc1cc(cs1)c2n[nH]c3c2Cc4ccc(CN5CCN(C)CC5)cc34
319	375238	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C23H21N5O2S/c1-29-7-8-30-6-2-3-19-10-18(13-31-19)22-21-11-17-9-16(12-28-15-24-14-25-28)4-5-20(17)23(21)27-26-22/h4-5,9-10,13-15H,6-8,11-12H2,1H3,(H,26,27)	COCCOCC#Cc1cc(cs1)c2n[nH]c3c2Cc4cc(Cn5cncn5)ccc34
320	375241	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C23H21N5O2S/c1-29-7-8-30-6-2-3-19-10-18(13-31-19)22-21-11-17-5-4-16(12-28-15-24-14-25-28)9-20(17)23(21)27-26-22/h4-5,9-10,13-15H,6-8,11-12H2,1H3,(H,26,27)	COCCOCC#Cc1cc(cs1)c2n[nH]c3c2Cc4ccc(Cn5cncn5)cc34
321	375242	CHEMBL914755	Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	Homo sapiens		HEK293	=	9.4	uM	9400	nM	IC50		IC50		=	5.03	InChI=1S/C26H28N4O3S/c1-29-7-9-30(10-8-29)16-18-5-6-21-22(14-18)26(31)23-24(27-28-25(21)23)19-15-20(34-17-19)4-3-11-33-13-12-32-2/h5-6,14-15,17H,7-13,16H2,1-2H3,(H,27,28)	COCCOCC#Cc1cc(cs1)c2n[nH]c3c4ccc(CN5CCN(C)CC5)cc4C(=O)c23
322	375215	CHEMBL914758	Inhibition of hERG expressed in HEK293 cells assessed as effect on ionic current by patch clamp assay	Homo sapiens		HEK293	=	53	uM	53000	nM	IC50		IC50		=	4.28	InChI=1S/C29H26N4O2S/c1-32-11-12-33(27(34)18-32)17-20-9-10-25-21(14-20)16-26-28(30-31-29(25)26)22-15-24(36-19-22)8-5-13-35-23-6-3-2-4-7-23/h2-4,6-7,9-10,14-15,19H,11-13,16-18H2,1H3,(H,30,31)	CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6ccccc6)c2)C(=O)C1
323	375231	CHEMBL914758	Inhibition of hERG expressed in HEK293 cells assessed as effect on ionic current by patch clamp assay	Homo sapiens		HEK293	=	1.7	uM	1700	nM	IC50		IC50		=	5.77	InChI=1S/C26H19N5OS/c1-2-5-21(6-3-1)32-10-4-7-22-12-20(15-33-22)25-24-13-19-11-18(14-31-17-27-16-28-31)8-9-23(19)26(24)30-29-25/h1-3,5-6,8-9,11-12,15-17H,10,13-14H2,(H,29,30)	C(Oc1ccccc1)C#Cc2cc(cs2)c3n[nH]c4c3Cc5cc(Cn6cncn6)ccc45
324	375238	CHEMBL914758	Inhibition of hERG expressed in HEK293 cells assessed as effect on ionic current by patch clamp assay	Homo sapiens		HEK293	>	150	uM	150000	nM	IC50		IC50	Outside typical range	>		InChI=1S/C23H21N5O2S/c1-29-7-8-30-6-2-3-19-10-18(13-31-19)22-21-11-17-9-16(12-28-15-24-14-25-28)4-5-20(17)23(21)27-26-22/h4-5,9-10,13-15H,6-8,11-12H2,1H3,(H,26,27)	COCCOCC#Cc1cc(cs1)c2n[nH]c3c2Cc4cc(Cn5cncn5)ccc34
325	375241	CHEMBL914758	Inhibition of hERG expressed in HEK293 cells assessed as effect on ionic current by patch clamp assay	Homo sapiens		HEK293	=	11.6	uM	11600	nM	IC50		IC50		=	4.94	InChI=1S/C23H21N5O2S/c1-29-7-8-30-6-2-3-19-10-18(13-31-19)22-21-11-17-5-4-16(12-28-15-24-14-25-28)9-20(17)23(21)27-26-22/h4-5,9-10,13-15H,6-8,11-12H2,1H3,(H,26,27)	COCCOCC#Cc1cc(cs1)c2n[nH]c3c2Cc4ccc(Cn5cncn5)cc34
326	375242	CHEMBL914758	Inhibition of hERG expressed in HEK293 cells assessed as effect on ionic current by patch clamp assay	Homo sapiens		HEK293	=	5.3	uM	5300	nM	IC50		IC50		=	5.28	InChI=1S/C26H28N4O3S/c1-29-7-9-30(10-8-29)16-18-5-6-21-22(14-18)26(31)23-24(27-28-25(21)23)19-15-20(34-17-19)4-3-11-33-13-12-32-2/h5-6,14-15,17H,7-13,16H2,1-2H3,(H,27,28)	COCCOCC#Cc1cc(cs1)c2n[nH]c3c4ccc(CN5CCN(C)CC5)cc4C(=O)c23
327	363199	CHEMBL903920	Inhibition of human ERG expressed in HEK293 cells by patch-clamp method	Homo sapiens		HEK293	=	8.1	uM	8100	nM	IC50		IC50		=	5.09	InChI=1S/C27H36FN3O/c1-3-29(4-2)19-22-5-8-24-18-26(12-9-23(24)17-22)31-16-15-30(20-27(31)32)14-13-21-6-10-25(28)11-7-21/h5-8,10-11,17,26H,3-4,9,12-16,18-20H2,1-2H3/t26-/m0/s1	CCN(CC)Cc1ccc2C[C@H](CCc2c1)N3CCN(CCc4ccc(F)cc4)CC3=O
328	363215	CHEMBL903920	Inhibition of human ERG expressed in HEK293 cells by patch-clamp method	Homo sapiens		HEK293	=	1.7	uM	1700	nM	IC50		IC50		=	5.77	InChI=1S/C28H36F3N3O/c1-3-32(4-2)19-22-8-9-24-18-26(11-10-23(24)16-22)34-15-14-33(20-27(34)35)13-12-21-6-5-7-25(17-21)28(29,30)31/h5-9,16-17,26H,3-4,10-15,18-20H2,1-2H3/t26-/m0/s1	CCN(CC)Cc1ccc2C[C@H](CCc2c1)N3CCN(CCc4cccc(c4)C(F)(F)F)CC3=O
329	363209	CHEMBL903920	Inhibition of human ERG expressed in HEK293 cells by patch-clamp method	Homo sapiens		HEK293	=	3.3	uM	3300	nM	IC50		IC50		=	5.48	InChI=1S/C27H36ClN3O/c1-3-29(4-2)19-22-5-8-24-18-26(12-9-23(24)17-22)31-16-15-30(20-27(31)32)14-13-21-6-10-25(28)11-7-21/h5-8,10-11,17,26H,3-4,9,12-16,18-20H2,1-2H3/t26-/m0/s1	CCN(CC)Cc1ccc2C[C@H](CCc2c1)N3CCN(CCc4ccc(Cl)cc4)CC3=O
330	383717	CHEMBL889158	Inhibition of hERG at 10 uM	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C25H33N5O/c1-29(2)18-20-17-21(31-16-8-15-30-13-6-3-7-14-30)11-12-23(20)28-25-22-9-4-5-10-24(22)26-19-27-25/h4-5,9-12,17,19H,3,6-8,13-16,18H2,1-2H3,(H,26,27,28)	CN(C)Cc1cc(OCCCN2CCCCC2)ccc1Nc3ncnc4ccccc34
331	350635	CHEMBL889269	Inhibition of hERG by patch clamp assay	Homo sapiens			=	13.4	uM	13400	nM	IC50		IC50		=	4.87	InChI=1S/C22H22N4O/c1-15-21-11-17(7-8-22(21)26-25-15)18-10-20(13-24-12-18)27-14-19(23)9-16-5-3-2-4-6-16/h2-8,10-13,19H,9,14,23H2,1H3,(H,25,26)/t19-/m0/s1	Cc1n[nH]c2ccc(cc12)c3cncc(OC[C@@H](N)Cc4ccccc4)c3
332	5638	CHEMBL889312	Blockade of hERG expressed in HEK293 cells by whole-cell patch clamp method	Homo sapiens		HEK293	=	9.2	nM	9.2	nM	IC50		IC50		=	8.04	InChI=1S/C19H27N3O5S2/c1-22(13-12-16-4-6-17(7-5-16)20-28(2,23)24)14-15-27-19-10-8-18(9-11-19)21-29(3,25)26/h4-11,20-21H,12-15H2,1-3H3	CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2
