	molregno	assay_chembl_id	description	assay_organism	assay_tissue	assay_cell_type	standard_relation	published_value	published_units	standard_value	standard_units	standard_type	activity_comment	published_type	data_validity_comment	published_relation	pchembl_value	standard_inchi	canonical_smiles
5660	1827529	CHEMBL3396429	Inhibition of human ERG	Homo sapiens			=	2.3	uM	2300	nM	IC50		IC50		=	5.64	InChI=1S/C25H25FN6O3S/c1-36(33,34)32-16-3-4-17(19(26)11-16)15-2-5-20-18(10-15)24(31-30-20)21-12-28-14-23(29-21)35-22-13-27-9-8-25(22)6-7-25/h2-5,10-12,14,22,27,32H,6-9,13H2,1H3,(H,30,31)/t22-/m0/s1	CS(=O)(=O)Nc1ccc(c(F)c1)c2ccc3[nH]nc(c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2
91	328667	CHEMBL882589	Inhibition of human potassium channel HERG	Homo sapiens			=	2.25	uM	2250	nM	IC50		IC50		=	5.65	InChI=1S/C22H21ClN2O4/c23-15-2-4-19-17(10-15)18(11-22(26)29-19)24-16-5-7-25(8-6-16)12-14-1-3-20-21(9-14)28-13-27-20/h1-4,9-11,16,24H,5-8,12-13H2	Clc1ccc2OC(=O)C=C(NC3CCN(Cc4ccc5OCOc5c4)CC3)c2c1
3549	1342501	CHEMBL2033332	Inhibition of human ERG by whole cell assay	Homo sapiens			>	32	uM	32000	nM	IC50		IC50		>		InChI=1S/C19H22N4O3S/c1-13-11-26-8-7-23(13)18-10-16(12-27(2,24)25)21-19(22-18)15-3-4-17-14(9-15)5-6-20-17/h3-6,9-10,13,20H,7-8,11-12H2,1-2H3/t13-/m0/s1	C[C@H]1COCCN1c2cc(CS(=O)(=O)C)nc(n2)c3ccc4[nH]ccc4c3
4054	1440835	CHEMBL2186062	Inhibition of human ERG expressed in CHO cells by IonWorks assay	Homo sapiens		CHO	>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C21H17FN4/c1-14-20(23)26-21(25-14,17-7-9-19(22)10-8-17)18-6-2-4-15(12-18)16-5-3-11-24-13-16/h2-13H,1H3,(H2,23,26)	CC1=NC(N=C1N)(c2ccc(F)cc2)c3cccc(c3)c4cccnc4
3741	1359645	CHEMBL2072491	Displacement of [35S]MK499 from human Erg expressed in HEK293 cells after 60 mins by scintillation counting	Homo sapiens		HEK293	=	120	nM	120	nM	IC50		IC50		=	6.92	InChI=1S/C25H26N4S/c1-2-6-16(7-3-1)22-15-26-25(29-22)21-14-19-18-8-4-5-9-20(18)27-24(19)23(28-21)17-10-12-30-13-11-17/h1-9,15,17,21,23,27-28H,10-14H2,(H,26,29)/t21-,23?/m1/s1	C1CC(CCS1)C2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccccc6
2478	1166760	CHEMBL1810388	Inhibition of human ERG by electrophysiology assay	Homo sapiens			=	1.5	uM	1500	nM	IC50		IC50		=	5.82	InChI=1S/C26H28ClN7O3/c1-36-23-10-17(33-15-18-13-32(8-9-35)14-19(16-33)37-18)5-6-21(23)30-26-29-11-20(27)25(31-26)22-12-28-24-4-2-3-7-34(22)24/h2-7,10-12,18-19,35H,8-9,13-16H2,1H3,(H,29,30,31)	COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CC6CN(CCO)CC(C5)O6
1137	452954	CHEMBL1022593	Inhibition of human ERG by patch clamp assay	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C19H22N6O/c1-12(2)25-13(3)22-11-17(25)16-9-10-21-19(24-16)23-15-7-5-14(6-8-15)18(26)20-4/h5-12H,1-4H3,(H,20,26)(H,21,23,24)	CNC(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3C(C)C)cc1
5731	1835143	CHEMBL3413736	Inhibition of human ERG assessed as reduction in channel current expressed in HEK cells by patch clamp assay	Homo sapiens			=	11.5	uM	11500	nM	IC50		IC50		=	4.94	InChI=1S/C28H18ClN5OS/c1-18(35)27-33-34(22-14-12-21(29)13-15-22)28(36-27)32-26-24(17-30)23(19-8-4-2-5-9-19)16-25(31-26)20-10-6-3-7-11-20/h2-16H,1H3/b32-28-	CC(=O)C1=NN(\C(=N\c2nc(cc(c3ccccc3)c2C#N)c4ccccc4)\S1)c5ccc(Cl)cc5
4512	1525721	CHEMBL2343015	Inhibition of human ERG assessed as decrease in tail current amplitude measured after 5 mins by whole cell patch clamp technique	Homo sapiens			=	0.8	uM	800	nM	IC50		IC50		=	6.10	InChI=1S/C21H29N3O3/c1-2-27-21(26)23-11-7-16(8-12-23)14-22-10-9-18(15-22)24-19-6-4-3-5-17(19)13-20(24)25/h3-6,16,18H,2,7-15H2,1H3/t18-/m0/s1	CCOC(=O)N1CCC(CN2CC[C@@H](C2)N3C(=O)Cc4ccccc34)CC1
844	478858	CHEMBL1007470	Displacement of [35S]MK499 from human ERG expressed in HEK293 cells	Homo sapiens		HEK293	=	9000	nM	9000	nM	IC50		IC50		=	5.05	InChI=1S/C21H24ClN5/c1-14-10-16(12-23-11-14)20-15(2)19(13-25-17-6-3-4-7-17)26-27(20)21-18(22)8-5-9-24-21/h5,8-12,17,25H,3-4,6-7,13H2,1-2H3	Cc1cncc(c1)c2c(C)c(CNC3CCCC3)nn2c4ncccc4Cl
1072	452998	CHEMBL962309	Displacement of [3H]dofetilide from human ERG channel	Homo sapiens			=	1240	nM	1240	nM	IC50		IC50		=	5.91	InChI=1S/C14H12Cl3NO/c1-18-8-9-2-3-10(15)6-14(9)19-11-4-5-12(16)13(17)7-11/h2-7,18H,8H2,1H3	CNCc1ccc(Cl)cc1Oc2ccc(Cl)c(Cl)c2
849	479609	CHEMBL1007470	Displacement of [35S]MK499 from human ERG expressed in HEK293 cells	Homo sapiens		HEK293	=	23000	nM	23000	nM	IC50		IC50		=	4.64	InChI=1S/C21H23ClFN5/c1-13-19(12-26-16-6-3-4-7-16)27-28(21-17(22)8-5-9-24-21)20(13)15-10-18(23)14(2)25-11-15/h5,8-11,16,26H,3-4,6-7,12H2,1-2H3	Cc1ncc(cc1F)c2c(C)c(CNC3CCCC3)nn2c4ncccc4Cl
2111	715485	CHEMBL1291445	Inhibition of human ERG	Homo sapiens			=	17	uM	17000	nM	IC50		IC50		=	4.77	InChI=1S/C28H34F3N3O4/c1-2-38-24-18-34(22-11-13-27(37,14-12-22)20-8-4-3-5-9-20)17-23(24)33-25(35)16-32-26(36)19-7-6-10-21(15-19)28(29,30)31/h3-10,15,22-24,37H,2,11-14,16-18H2,1H3,(H,32,36)(H,33,35)/t22-,23-,24-,27-/m0/s1	CCO[C@H]1CN(C[C@@H]1NC(=O)CNC(=O)c2cccc(c2)C(F)(F)F)[C@@H]3CC[C@@](O)(CC3)c4ccccc4
5952	1843180	CHEMBL3428449	Displacement of MK499 from human ERG	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C26H26FN5O6/c27-14-8-28-15-1-2-20(35)32-12-26(36,21(14)22(15)32)11-25-5-3-24(4-6-25,13-38-25)29-9-16-17(33)7-18-23(30-16)31-19(34)10-37-18/h1-2,7-8,29,33,36H,3-6,9-13H2,(H,30,31,34)/t24?,25?,26-/m0/s1	Oc1cc2OCC(=O)Nc2nc1CNC34CCC(C[C@]5(O)CN6C(=O)C=Cc7ncc(F)c5c67)(CC3)OC4
6421	1968077	CHEMBL3630432	Inhibition of human ERG by thallium flux assay	Homo sapiens			>	13	uM	13000	nM	IC50		IC50		>		InChI=1S/C27H32Cl2N6O3/c28-21-14-18-15-22(29)25(21)33-24(36)17-31-11-3-1-2-4-13-38-20-9-7-19(8-10-20)35-12-5-6-23(35)26(37)34-27(30)32-16-18/h2,4,7-10,14-15,23,31H,1,3,5-6,11-13,16-17H2,(H,33,36)(H3,30,32,34,37)/b4-2+/t23-/m0/s1	N\C\1=N/C(=O)[C@@H]2CCCN2c3ccc(OC\C=C\CCCNCC(=O)Nc4c(Cl)cc(CN1)cc4Cl)cc3
5695	1831019	CHEMBL3404544	Inhibition of human ERG expressed in CHO cells by Patch express assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C26H28FN5O5/c27-16-10-28-17-2-4-20(34)32-13-26(35,21(16)22(17)32)12-25-7-5-24(6-8-25,14-37-25)29-9-15-1-3-18-23(30-15)31-19(33)11-36-18/h1,3,10,29,35H,2,4-9,11-14H2,(H,30,31,33)/t24?,25?,26-/m1/s1	O[C@]1(CC23CCC(CC2)(CO3)NCc4ccc5OCC(=O)Nc5n4)CN6C(=O)CCc7ncc(F)c1c67
6069	1948384	CHEMBL3583383	Inhibition of MK499 binding to human ERG	Homo sapiens			=	7.3	uM	7300	nM	IC50		IC50		=	5.14	InChI=1S/C27H24FN9O/c1-3-37-14-16(11-31-37)27(26-32-15(2)38-36-26)24-19(18-6-4-5-7-20(18)33-24)10-22(35-27)25-30-13-23(34-25)21-9-8-17(28)12-29-21/h4-9,11-14,22,33,35H,3,10H2,1-2H3,(H,30,34)/t22-,27-/m1/s1	CCn1cc(cn1)[C@]2(N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccc(F)cn6)c7noc(C)n7
4222	1447382	CHEMBL2210904	Inhibition of dofetilide binding to human ERG by patch clamp assay	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C18H18FN3OS/c19-14-10-16-17(20-11-14)21-18(24-16)23-15-6-4-13(5-7-15)12-22-8-2-1-3-9-22/h4-7,10-11H,1-3,8-9,12H2	Fc1cnc2nc(Oc3ccc(CN4CCCCC4)cc3)sc2c1
4702	1565516	CHEMBL2396019	Inhibition of human ERG expressed in HEK cells by ion flux electrophysiology method	Homo sapiens			=	0.038	uM	38	nM	IC50		IC50		=	7.42	InChI=1S/C25H28ClFN2O4/c26-17-1-6-22-16(11-17)13-25(33-22)7-9-29(10-8-25)14-20(30)15-32-23-12-18(27)2-5-21(23)24(31)28-19-3-4-19/h1-2,5-6,11-12,19-20,30H,3-4,7-10,13-15H2,(H,28,31)/t20-/m0/s1	O[C@H](COc1cc(F)ccc1C(=O)NC2CC2)CN3CCC4(CC3)Cc5cc(Cl)ccc5O4
6445	2029381	CHEMBL3706049	BindingDB_Patents: Potassium Channel Assay. Drugs belonging to different classes have been shown to be associated with QT prolongation and in some cases serious ventricular arrhythmias. The most common mechanism for these adverse events is the inhibition of one or more cardiac potassium channels, in particular hERG. This current is important for cardiac myocyte repolarization and is a common target for drugs that prolong the QT interval. Test articles in this study were therefore characterized to determine their ability to inhibit the hERG channel. Ion channel activity was measured using a stably transfected Chinese Hamster Ovary (CHO) cell line expressing the hERG mRNA. The pharmacology of this cloned channel expressed in the CHO cell line is very similar to that observed in native tissue.	Homo sapiens			=	4300	nM	4300	nM	IC50		IC50		=	5.37	InChI=1S/C24H28ClN3/c1-15-9-22-23(10-16(15)2)28(14-17-3-5-19(25)6-4-17)24(27-22)13-18-11-20-7-8-21(12-18)26-20/h3-6,9-10,18,20-21,26H,7-8,11-14H2,1-2H3	Cc1cc2nc(CC3CC4CCC(C3)N4)n(Cc5ccc(Cl)cc5)c2cc1C
570	468094	CHEMBL1020033	Displacement of [35S]MK499 from human ERG expressed in HEL cells	Homo sapiens		HEL	=	20.5	uM	20500	nM	IC50		IC50		=	4.69	InChI=1S/C25H28F3N3O2/c1-29-11-10-23(22(28)15-29)30(2)24(33)31-14-17(20-12-19(26)8-9-21(20)27)13-25(31,16-32)18-6-4-3-5-7-18/h3-9,12-13,22-23,32H,10-11,14-16H2,1-2H3/t22-,23+,25-/m1/s1	CN([C@H]1CCN(C)C[C@H]1F)C(=O)N2CC(=C[C@@]2(CO)c3ccccc3)c4cc(F)ccc4F
4992	1608362	CHEMBL3096732	Displacement of [3H]astemizole from human ERG channel expressed in HEK293 cell membrane after 1 hr by scintillation counting analysis	Homo sapiens			=	765	nM	765	nM	IC50		IC50		=	6.12	InChI=1S/C20H30ClN/c1-3-5-6-7-10-17-22(4-2)18-11-8-9-12-19-13-15-20(21)16-14-19/h13-16H,3-7,9-10,12,17-18H2,1-2H3	CCCCCCCN(CC)CC#CCCc1ccc(Cl)cc1
3359	1335312	CHEMBL2021104	Inhibition of human ERG	Homo sapiens			=	5.4	uM	5400	nM	IC50		IC50		=	5.27	InChI=1S/C25H31F3N6O2/c1-16-12-33(15-29-16)20-7-6-17(10-22(20)36-5)19-13-34(31-30-19)21-11-18(24(2,3)4)8-9-32(23(21)35)14-25(26,27)28/h6-7,10,12-13,15,18,21H,8-9,11,14H2,1-5H3/t18-,21-/m0/s1	COc1cc(ccc1n2cnc(C)c2)c3cn(nn3)[C@H]4C[C@H](CCN(CC(F)(F)F)C4=O)C(C)(C)C
3561	1344572	CHEMBL2040132	Displacement of dofetilide from human ERG	Homo sapiens			=	2.4	uM	2400	nM	IC50		IC50		=	5.62	InChI=1S/C27H31N5O3/c1-4-15-33-20-22-18-23(6-7-25(22)34-17-14-32-12-2-3-13-32)30-27-29-11-9-24(31-27)21-8-10-28-26(19-21)35-16-5-1/h1,4,6-11,18-19H,2-3,5,12-17,20H2,(H,29,30,31)/b4-1+	C(CN1CCCC1)Oc2ccc3Nc4nccc(n4)c5ccnc(OCC\C=C\COCc2c3)c5
2354	1148006	CHEMBL1780626	Inhibition of human ERG by HT patch clamp assay	Homo sapiens			=	0.9	uM	900	nM	IC50		IC50		=	6.05	InChI=1S/C27H36N4O2/c1-17-22-8-6-12-30-11-5-4-7-19(30)16-29-21-13-18(9-10-20(21)26(28)33)31(22)23-14-27(2,3)15-24(32)25(17)23/h9-10,13,19,29H,4-8,11-12,14-16H2,1-3H3,(H2,28,33)/t19-/m1/s1	Cc1c2CCCN3CCCC[C@@H]3CNc4cc(ccc4C(=O)N)n2c5CC(C)(C)CC(=O)c15
567	447580	CHEMBL1021907	Displacement of MK-499 from human ERG channel in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C21H17FN2O4S/c1-14(25)23-17-10-12-18(13-11-17)29(27,28)24-20-5-3-2-4-19(20)21(26)15-6-8-16(22)9-7-15/h2-13,24H,1H3,(H,23,25)	CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccccc2C(=O)c3ccc(F)cc3
4341	1511185	CHEMBL2317008	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	1.3	uM	1300	nM	IC50		IC50		=	5.89	InChI=1S/C24H25N5O/c1-28-10-12-29(13-11-28)22-7-6-21(16-23(22)30-2)27-24-15-20(8-9-26-24)19-5-3-4-18(14-19)17-25/h3-9,14-16H,10-13H2,1-2H3,(H,26,27)	COc1cc(Nc2cc(ccn2)c3cccc(c3)C#N)ccc1N4CCN(C)CC4
1520	592554	CHEMBL1072008	Inhibition of human ERG	Homo sapiens			=	10.4	uM	10400	nM	IC50		IC50		=	4.98	InChI=1S/C27H26N8O2/c1-14-24-27(35-34-14)31-12-22(32-24)20-10-23(26(29)33-25(20)18-7-8-36-15(18)2)37-13-17(28)9-16-11-30-21-6-4-3-5-19(16)21/h3-8,10-12,17,30H,9,13,28H2,1-2H3,(H2,29,33)(H,31,34,35)/t17-/m0/s1	Cc1occc1c2nc(N)c(OC[C@@H](N)Cc3c[nH]c4ccccc34)cc2c5cnc6[nH]nc(C)c6n5
4253	1512824	CHEMBL2318190	Binding affinity to human ERG	Homo sapiens			>	50	uM	50000	nM	IC50		IC50		>		InChI=1S/C24H32F3N3O3/c1-32-21-14-33-8-5-20(21)29-18-10-16-3-2-6-23(16,11-18)22(31)30-7-4-19-15(13-30)9-17(12-28-19)24(25,26)27/h9,12,16,18,20-21,29H,2-8,10-11,13-14H2,1H3/t16-,18-,20+,21-,23-/m1/s1	CO[C@@H]1COCC[C@@H]1N[C@@H]2C[C@H]3CCC[C@]3(C2)C(=O)N4CCc5ncc(cc5C4)C(F)(F)F
5646	1789052	CHEMBL3370430	Inhibition of human ERG expressed in CHO cells after 20 mins by thallium assay	Homo sapiens			=	97.7	uM	97700	nM	IC50		IC50		=	4.01	InChI=1S/C15H15F4N3O/c16-9-3-11(6-20)22(7-9)15(23)4-10(21)1-8-2-13(18)14(19)5-12(8)17/h2,5,9-11H,1,3-4,7,21H2/t9-,10+,11-/m0/s1	N[C@@H](CC(=O)N1C[C@@H](F)C[C@H]1C#N)Cc2cc(F)c(F)cc2F
6402	1964683	CHEMBL3619842	Inhibition of human ERG by flux assay	Homo sapiens			=	3.3	uM	3300	nM	IC50		IC50		=	5.48	InChI=1S/C20H16ClN5O2/c21-15-3-1-13(2-4-15)14-7-18-20(28)25(12-23-26(18)9-14)16-5-6-19(22-8-16)24-10-17(27)11-24/h1-9,12,17,27H,10-11H2	OC1CN(C1)c2ccc(cn2)N3C=Nn4cc(cc4C3=O)c5ccc(Cl)cc5
2131	1057397	CHEMBL1647137	Inhibition of human ERG	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C17H17Cl2N/c1-20-16-9-7-11-4-2-3-5-13(11)17(16)12-6-8-14(18)15(19)10-12/h2-6,8,10,16-17,20H,7,9H2,1H3/t16-,17+/m1/s1	CN[C@@H]1CCc2ccccc2[C@@H]1c3ccc(Cl)c(Cl)c3
898	513768	CHEMBL984535	Displacement of [35S]MK-499 from human ERG expressed in HEK293 cells	Homo sapiens		HEK293	=	71.5	uM	71500	nM	IC50		IC50		=	4.15	InChI=1S/C18H17N3O2/c1-12(2)20-18(23)15-11-21(13-7-4-3-5-8-13)17-14(16(15)22)9-6-10-19-17/h3-12H,1-2H3,(H,20,23)	CC(C)NC(=O)C1=CN(c2ccccc2)c3ncccc3C1=O
2972	1178680	CHEMBL1837909	Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting	Homo sapiens		HEK293	=	2.5	uM	2500	nM	IC50		IC50		=	5.60	InChI=1S/C25H29F3N6O2/c1-36-23-9-4-16(11-29-23)15-2-6-19(7-3-15)34-13-18(14-34)31-22(35)12-30-24-20-10-17(25(26,27)28)5-8-21(20)32-33-24/h4-5,8-11,15,18-19H,2-3,6-7,12-14H2,1H3,(H,31,35)(H2,30,32,33)/t15-,19+	COc1ccc(cn1)[C@@H]2CC[C@@H](CC2)N3CC(C3)NC(=O)CNc4n[nH]c5ccc(cc45)C(F)(F)F
2061	715805	CHEMBL1292296	Inhibition of human ERG expressed in HEK cells by mini-patch clamp assay	Homo sapiens			=	1.4	uM	1400	nM	IC50		IC50		=	5.85	InChI=1S/C24H26N4O2/c1-26(2)12-6-13-28-23-10-9-21(15-20(23)17-25-28)27-14-11-22(16-24(27)29)30-18-19-7-4-3-5-8-19/h3-5,7-11,14-17H,6,12-13,18H2,1-2H3	CN(C)CCCn1ncc2cc(ccc12)N3C=CC(=CC3=O)OCc4ccccc4
3404	1337337	CHEMBL2026493	Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells after 45 mins by scintillation counting method	Homo sapiens		HEK293	>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C21H25Cl2N3O4S/c22-16-5-10-19(23)20(15-16)24-21(27)25-31(28,29)18-8-6-17(7-9-18)30-14-4-3-13-26-11-1-2-12-26/h5-10,15H,1-4,11-14H2,(H2,24,25,27)	Clc1ccc(Cl)c(NC(=O)NS(=O)(=O)c2ccc(OCCCCN3CCCC3)cc2)c1
1036	3859	CHEMBL1027667	Inhibition of human ERG channel	Homo sapiens			=	0.0268	uM	26.8	nM	IC50		IC50		=	7.57	InChI=1S/C21H23ClFNO2/c22-18-7-5-17(6-8-18)21(26)11-14-24(15-12-21)13-1-2-20(25)16-3-9-19(23)10-4-16/h3-10,26H,1-2,11-15H2	OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3
4860	1586964	CHEMBL2447591	Inhibition of human ERG expressed in HEK293 cells by patch-clamp technique	Homo sapiens		HEK293	=	47.5	uM	47500	nM	IC50		IC50		=	4.32	InChI=1S/C32H32N2O5.CH4O3S/c35-31(36)26-7-2-1-6-25(26)24-12-10-22(11-13-24)20-33-17-14-23(15-18-33)21-39-32(37)29-27-8-3-4-9-28(27)34-16-5-19-38-30(29)34;1-5(2,3)4/h1-4,6-13,23H,5,14-21H2,(H,35,36);1H3,(H,2,3,4)	CS(=O)(=O)O.OC(=O)c1ccccc1c2ccc(CN3CCC(COC(=O)c4c5OCCCn5c6ccccc46)CC3)cc2
6645	2057680	CHEMBL3755637	Displacement of MK499 from human ERG	Homo sapiens			=	6.1	uM	6100	nM	IC50		IC50		=	5.22	InChI=1S/C27H30FN5O5/c1-25(35,11-17-18(28)13-29-19-4-6-22(36-2)33-23(17)19)27-9-7-26(8-10-27,15-38-27)30-12-16-3-5-20-24(31-16)32-21(34)14-37-20/h3-6,13,30,35H,7-12,14-15H2,1-2H3,(H,31,32,34)	COc1ccc2ncc(F)c(CC(C)(O)C34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1
5642	1675027	CHEMBL3367864	Inhibition of human ERG	Homo sapiens			=	12.4	uM	12400	nM	IC50		IC50		=	4.91	InChI=1S/C22H20N2O2/c1-15-6-3-8-17(12-15)21(25)23-19-10-5-11-20(14-19)24-22(26)18-9-4-7-16(2)13-18/h3-14H,1-2H3,(H,23,25)(H,24,26)	Cc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3cccc(C)c3)c2
5266	1736826	CHEMBL3243282	Binding affinity to human ERG by dofetilide binding assay	Homo sapiens			>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C19H17FN2O3/c1-19(24,12-25-15-7-5-14(20)6-8-15)18(23)22-10-9-16-13(11-21)3-2-4-17(16)22/h2-8,24H,9-10,12H2,1H3/t19-/m0/s1	C[C@](O)(COc1ccc(F)cc1)C(=O)N2CCc3c(cccc23)C#N
1106	453352	CHEMBL962309	Displacement of [3H]dofetilide from human ERG channel	Homo sapiens			=	5230	nM	5230	nM	IC50		IC50		=	5.28	InChI=1S/C16H18ClNO/c1-11-4-6-15(8-12(11)2)19-16-7-5-14(17)9-13(16)10-18-3/h4-9,18H,10H2,1-3H3	CNCc1cc(Cl)ccc1Oc2ccc(C)c(C)c2
5378	1757252	CHEMBL3293610	Inhibition of human ERG expressed in HEK cells by voltage clamp assay	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C23H23N5O3S/c24-17-5-3-15(19-2-1-11-32-19)12-18(17)27-21(29)16-4-6-20(25-13-16)28-9-7-23(8-10-28)14-26-22(30)31-23/h1-6,11-13H,7-10,14,24H2,(H,26,30)(H,27,29)	Nc1ccc(cc1NC(=O)c2ccc(nc2)N3CCC4(CC3)CNC(=O)O4)c5cccs5
4431	1519390	CHEMBL2330781	Displacement of [3H]astemizole from human ERG K+ channel expressed in HEK293 cells by scintillation spectrophotometric analysis	Homo sapiens		HEK293	=	1159	nM	1159	nM	IC50		IC50		=	5.94	InChI=1S/C22H14Cl2N/c1-25-21(15-9-17-5-11-19(23)12-6-17)3-2-4-22(25)16-10-18-7-13-20(24)14-8-18/h2-8,11-14H,1H3/q+1	C[n+]1c(cccc1C#Cc2ccc(Cl)cc2)C#Cc3ccc(Cl)cc3
1962	690547	CHEMBL1225490	Inhibition of human ERG	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C18H25N3O/c1-17(2,3)8-9-18(7-4-10-19-18)16(22)13-5-6-15-14(11-13)12-20-21-15/h5-6,11-12,19H,4,7-10H2,1-3H3,(H,20,21)	CC(C)(C)CCC1(CCCN1)C(=O)c2ccc3[nH]ncc3c2
3304	709232	CHEMBL2013523	Inhibition of human ERG by fluorescence polarization assay	Homo sapiens			=	1.23	uM	1230	nM	IC50		IC50		=	5.91	InChI=1S/C21H27F2N3O2/c1-14-11-18(12-15(2)20(14)23)25-19(21(27)26-28)5-3-4-10-24-13-16-6-8-17(22)9-7-16/h6-9,11-12,19,24-25,28H,3-5,10,13H2,1-2H3,(H,26,27)/t19-/m1/s1	Cc1cc(N[C@H](CCCCNCc2ccc(F)cc2)C(=O)NO)cc(C)c1F
4356	1520660	CHEMBL2328742	Inhibition of human ERG	Homo sapiens			>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C14H15N5OS/c15-14-17-11-5-9-1-3-19(7-13-16-8-20-18-13)4-2-10(9)6-12(11)21-14/h5-6,8H,1-4,7H2,(H2,15,17)	Nc1nc2cc3CCN(Cc4nocn4)CCc3cc2s1
4959	1607005	CHEMBL3096002	Inhibition of human ERG flux	Homo sapiens			=	6	uM	6000	nM	IC50		IC50		=	5.22	InChI=1S/C28H31F3N4O3/c1-19(2)18-35-16-13-20(14-17-35)23-6-3-4-8-25(23)37-26-24(7-5-15-32-26)34-27(36)33-21-9-11-22(12-10-21)38-28(29,30)31/h3-12,15,19-20H,13-14,16-18H2,1-2H3,(H2,33,34,36)	CC(C)CN1CCC(CC1)c2ccccc2Oc3ncccc3NC(=O)Nc4ccc(OC(F)(F)F)cc4
6099	1947851	CHEMBL3584390	Inhibition of human ERG by IonWorks electrophysiology	Homo sapiens			>	50.1	uM	50100	nM	IC50		IC50		>		InChI=1S/C19H18Cl2N4O3/c1-28-18(27)11-3-4-15-16(9-11)25-19(24-15)23-6-2-5-22-17(26)12-7-13(20)10-14(21)8-12/h3-4,7-10H,2,5-6H2,1H3,(H,22,26)(H2,23,24,25)	COC(=O)c1ccc2[nH]c(NCCCNC(=O)c3cc(Cl)cc(Cl)c3)nc2c1
3574	1346314	CHEMBL2038474	Inhibition of human ERG	Homo sapiens			=	8.9	uM	8900	nM	IC50		IC50		=	5.05	InChI=1S/C18H27Cl2N5O/c1-2-23-6-5-21-15(12-23)13-24-7-9-25(10-8-24)18(26)22-14-3-4-16(19)17(20)11-14/h3-4,11,15,21H,2,5-10,12-13H2,1H3,(H,22,26)	CCN1CCNC(CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1
5569	1781144	CHEMBL3378079	Inhibition of human ERG over-expressed in HEK293 cell membrane by [3H]dofetilide binding assay	Homo sapiens			=	20.7	uM	20700	nM	IC50		IC50		=	4.68	InChI=1S/C15H14ClFN2/c1-19(2)12-8-6-11(18-10-12)7-9-13-14(16)4-3-5-15(13)17/h3-10H,1-2H3/b9-7+	CN(C)c1ccc(\C=C\c2c(F)cccc2Cl)nc1
6632	2057682	CHEMBL3755636	Inhibition of human ERG expressed in CHO cells by patch express assay	Homo sapiens			=	3.7	uM	3700	nM	IC50		IC50		=	5.43	InChI=1S/C26H26FN5O5/c1-35-21-5-3-17-23(32-21)22(16(27)12-28-17)18(33)10-26-8-6-25(7-9-26,14-37-26)29-11-15-2-4-19-24(30-15)31-20(34)13-36-19/h2-5,12,29H,6-11,13-14H2,1H3,(H,30,31,34)	COc1ccc2ncc(F)c(C(=O)CC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1
6373	1961630	CHEMBL3615683	Displacement of [35S]-MK499 from human ERG expressed in HEK293 cells	Homo sapiens			=	16	uM	16000	nM	IC50		IC50		=	4.80	InChI=1S/C23H25ClN4O4/c1-14-16(2-3-17-18(14)13-32-23(17)31)20(29)11-27-4-6-28(7-5-27)12-21(30)22-19(24)8-15(9-25)10-26-22/h2-3,8,10,20-21,29-30H,4-7,11-13H2,1H3/t20-,21?/m0/s1	Cc1c2COC(=O)c2ccc1[C@@H](O)CN3CCN(CC(O)c4ncc(cc4Cl)C#N)CC3
6313	1959536	CHEMBL3610078	Inhibition of human ERG	Homo sapiens			>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C16H15FN6OS/c1-9-13-19-20-14(15-18-10(2)21-25-15)23(13)8-7-22(9)16(24)11-3-5-12(17)6-4-11/h3-6,9H,7-8H2,1-2H3/t9-/m1/s1	C[C@H]1N(CCn2c1nnc2c3nc(C)ns3)C(=O)c4ccc(F)cc4
